id, generations, popSize, bestPopSize, holePos, mutationRate, crossoverRate, runType, time(ms), time(s)
59,10000,1000,8,800000.00,0.60,0.60,Distributed,null,10000,15997 ms, 15 s
60,10000,2000,4,800000.00,0.10,0.20,Distributed,0.968287,3419,10323 ms, 10 s
61,10000,2000,4,800000.00,0.10,0.60,Distributed,0.968287,3419,10361 ms, 10 s
62,10000,2000,4,800000.00,0.30,0.20,Distributed,0.991211,9865,29926 ms, 29 s
63,10000,2000,4,800000.00,0.30,0.60,Distributed,0.991211,9865,30177 ms, 30 s
64,10000,2000,4,800000.00,0.60,0.20,Distributed,null,10000,30700 ms, 30 s
65,10000,2000,4,800000.00,0.60,0.60,Distributed,null,10000,31083 ms, 31 s
66,10000,2000,8,800000.00,0.10,0.20,Distributed,0.984820,2896,9050 ms, 9 s
67,10000,2000,8,800000.00,0.10,0.60,Distributed,0.984820,2896,8967 ms, 8 s
68,10000,2000,8,800000.00,0.30,0.20,Distributed,0.962117,5909,18524 ms, 18 s
69,10000,2000,8,800000.00,0.30,0.60,Distributed,0.962117,5909,18570 ms, 18 s
70,10000,2000,8,800000.00,0.60,0.20,Distributed,null,10000,31674 ms, 31 s
71,10000,2000,8,800000.00,0.60,0.60,Distributed,null,10000,31640 ms, 31 s
72,20000,1000,4,300000.00,0.10,0.20,Distributed,0.953136,1377,2299 ms, 2 s
73,20000,1000,4,300000.00,0.10,0.60,Distributed,0.953136,1377,2298 ms, 2 s
74,20000,1000,4,300000.00,0.30,0.20,Distributed,0.981158,8735,14643 ms, 14 s
75,20000,1000,4,300000.00,0.30,0.60,Distributed,0.981158,8735,14625 ms, 14 s
76,20000,1000,4,300000.00,0.60,0.20,Distributed,null,20000,33832 ms, 33 s
77,20000,1000,4,300000.00,0.60,0.60,Distributed,null,20000,33942 ms, 33 s
78,20000,1000,8,300000.00,0.10,0.20,Distributed,0.970766,1142,1906 ms, 1 s
79,20000,1000,8,300000.00,0.10,0.60,Distributed,0.970766,1142,1909 ms, 1 s
80,20000,1000,8,300000.00,0.30,0.20,Distributed,0.968015,4029,6791 ms, 6 s
81,20000,1000,8,300000.00,0.30,0.60,Distributed,0.968015,4029,6793 ms, 6 s
82,20000,1000,8,300000.00,0.60,0.20,Distributed,0.950869,5960,10109 ms, 10 s
83,20000,1000,8,300000.00,0.60,0.60,Distributed,0.950869,5960,10122 ms, 10 s
84,20000,2000,4,300000.00,0.10,0.20,Distributed,0.990413,1361,4363 ms, 4 s
85,20000,2000,4,300000.00,0.10,0.60,Distributed,0.990413,1361,4395 ms, 4 s
86,20000,2000,4,300000.00,0.30,0.20,Distributed,0.981158,8735,28074 ms, 28 s
87,20000,2000,4,300000.00,0.30,0.60,Distributed,0.981158,8735,28275 ms, 28 s
88,20000,2000,4,300000.00,0.60,0.20,Distributed,null,20000,64325 ms, 64 s
89,20000,2000,4,300000.00,0.60,0.60,Distributed,null,20000,65849 ms, 65 s
90,20000,2000,8,300000.00,0.10,0.20,Distributed,0.970766,1142,3745 ms, 3 s
91,20000,2000,8,300000.00,0.10,0.60,Distributed,0.970766,1142,3753 ms, 3 s
92,20000,2000,8,300000.00,0.30,0.20,Distributed,0.992154,4473,14592 ms, 14 s
93,20000,2000,8,300000.00,0.30,0.60,Distributed,0.992154,4473,14743 ms, 14 s
94,20000,2000,8,300000.00,0.60,0.20,Distributed,0.984132,5644,18901 ms, 18 s
95,20000,2000,8,300000.00,0.60,0.60,Distributed,0.951171,5685,19324 ms, 19 s
